  0.3438E-03  0.3437E-03  0.4736E-04
  0.3429E-03  0.3426E-03  0.4794E-04
  0.3423E-03  0.3405E-03  0.5020E-04
  0.3425E-03  0.3377E-03  0.5423E-04
  0.3428E-03  0.3343E-03  0.5913E-04
  0.3420E-03  0.3306E-03  0.6336E-04
  0.3404E-03  0.3271E-03  0.6661E-04
  0.3376E-03  0.3239E-03  0.6842E-04
  0.3337E-03  0.3212E-03  0.6853E-04
  0.3293E-03  0.3192E-03  0.6741E-04
  0.3248E-03  0.3181E-03  0.6544E-04
  0.3205E-03  0.3176E-03  0.6296E-04
  0.3167E-03  0.3178E-03  0.6024E-04
  0.3135E-03  0.3185E-03  0.5751E-04
  0.3107E-03  0.3193E-03  0.5485E-04
  0.3086E-03  0.3202E-03  0.5268E-04
  0.3073E-03  0.3210E-03  0.5115E-04
  0.3066E-03  0.3214E-03  0.5037E-04
  0.3066E-03  0.3214E-03  0.5037E-04
  0.3073E-03  0.3210E-03  0.5115E-04
  0.3086E-03  0.3202E-03  0.5268E-04
  0.3107E-03  0.3193E-03  0.5485E-04
  0.3135E-03  0.3185E-03  0.5751E-04
  0.3167E-03  0.3178E-03  0.6024E-04
  0.3205E-03  0.3176E-03  0.6296E-04
  0.3248E-03  0.3181E-03  0.6544E-04
  0.3293E-03  0.3192E-03  0.6741E-04
  0.3337E-03  0.3212E-03  0.6853E-04
  0.3376E-03  0.3239E-03  0.6842E-04
  0.3404E-03  0.3271E-03  0.6661E-04
  0.3420E-03  0.3306E-03  0.6336E-04
  0.3428E-03  0.3343E-03  0.5913E-04
  0.3425E-03  0.3377E-03  0.5423E-04
  0.3423E-03  0.3405E-03  0.5020E-04
  0.3429E-03  0.3426E-03  0.4794E-04
  0.3438E-03  0.3437E-03  0.4736E-04
