  0.2127E-01  0.2040E-01  0.1024E-02
  0.2110E-01  0.2030E-01  0.9818E-03
  0.2079E-01  0.2011E-01  0.9187E-03
  0.2037E-01  0.1985E-01  0.8543E-03
  0.1989E-01  0.1953E-01  0.7927E-03
  0.1937E-01  0.1916E-01  0.7383E-03
  0.1883E-01  0.1879E-01  0.6832E-03
  0.1831E-01  0.1842E-01  0.6237E-03
  0.1781E-01  0.1807E-01  0.5627E-03
  0.1736E-01  0.1776E-01  0.4996E-03
  0.1697E-01  0.1750E-01  0.4379E-03
  0.1664E-01  0.1730E-01  0.3770E-03
  0.1637E-01  0.1714E-01  0.3205E-03
  0.1616E-01  0.1703E-01  0.2692E-03
  0.1601E-01  0.1696E-01  0.2244E-03
  0.1590E-01  0.1691E-01  0.1900E-03
  0.1583E-01  0.1689E-01  0.1667E-03
  0.1580E-01  0.1688E-01  0.1549E-03
  0.1580E-01  0.1688E-01  0.1549E-03
  0.1583E-01  0.1689E-01  0.1667E-03
  0.1590E-01  0.1691E-01  0.1900E-03
  0.1601E-01  0.1696E-01  0.2244E-03
  0.1616E-01  0.1703E-01  0.2692E-03
  0.1637E-01  0.1714E-01  0.3205E-03
  0.1664E-01  0.1730E-01  0.3770E-03
  0.1697E-01  0.1750E-01  0.4379E-03
  0.1736E-01  0.1776E-01  0.4996E-03
  0.1781E-01  0.1807E-01  0.5627E-03
  0.1831E-01  0.1842E-01  0.6237E-03
  0.1883E-01  0.1879E-01  0.6832E-03
  0.1937E-01  0.1916E-01  0.7383E-03
  0.1989E-01  0.1953E-01  0.7927E-03
  0.2037E-01  0.1985E-01  0.8543E-03
  0.2079E-01  0.2011E-01  0.9187E-03
  0.2110E-01  0.2030E-01  0.9818E-03
  0.2127E-01  0.2040E-01  0.1024E-02
