  0.1161      0.1126      0.2482E-02
  0.1148      0.1115      0.2500E-02
  0.1124      0.1095      0.2519E-02
  0.1089      0.1066      0.2465E-02
  0.1046      0.1031      0.2215E-02
  0.9982E-01  0.9925E-01  0.1897E-02
  0.9504E-01  0.9533E-01  0.1575E-02
  0.9054E-01  0.9160E-01  0.1289E-02
  0.8654E-01  0.8826E-01  0.1052E-02
  0.8319E-01  0.8546E-01  0.8645E-03
  0.8057E-01  0.8330E-01  0.7187E-03
  0.7866E-01  0.8178E-01  0.6064E-03
  0.7740E-01  0.8085E-01  0.5209E-03
  0.7667E-01  0.8041E-01  0.4568E-03
  0.7633E-01  0.8031E-01  0.4096E-03
  0.7624E-01  0.8041E-01  0.3764E-03
  0.7626E-01  0.8056E-01  0.3553E-03
  0.7630E-01  0.8067E-01  0.3450E-03
  0.7630E-01  0.8067E-01  0.3450E-03
  0.7626E-01  0.8056E-01  0.3553E-03
  0.7624E-01  0.8041E-01  0.3764E-03
  0.7633E-01  0.8031E-01  0.4096E-03
  0.7667E-01  0.8041E-01  0.4568E-03
  0.7740E-01  0.8085E-01  0.5209E-03
  0.7866E-01  0.8178E-01  0.6064E-03
  0.8057E-01  0.8330E-01  0.7187E-03
  0.8319E-01  0.8546E-01  0.8645E-03
  0.8654E-01  0.8826E-01  0.1052E-02
  0.9054E-01  0.9160E-01  0.1289E-02
  0.9504E-01  0.9533E-01  0.1575E-02
  0.9982E-01  0.9925E-01  0.1897E-02
  0.1046      0.1031      0.2215E-02
  0.1089      0.1066      0.2465E-02
  0.1124      0.1095      0.2519E-02
  0.1148      0.1115      0.2500E-02
  0.1161      0.1126      0.2482E-02
