  0.3082      0.2818      0.1276E-01
  0.3064      0.2805      0.1278E-01
  0.3027      0.2780      0.1247E-01
  0.2972      0.2745      0.1178E-01
  0.2906      0.2703      0.1091E-01
  0.2835      0.2655      0.1013E-01
  0.2764      0.2606      0.9580E-02
  0.2691      0.2558      0.8629E-02
  0.2620      0.2514      0.7339E-02
  0.2554      0.2475      0.5895E-02
  0.2497      0.2443      0.4529E-02
  0.2451      0.2419      0.3398E-02
  0.2416      0.2401      0.2550E-02
  0.2391      0.2389      0.1948E-02
  0.2375      0.2383      0.1540E-02
  0.2364      0.2379      0.1269E-02
  0.2358      0.2377      0.1105E-02
  0.2355      0.2377      0.1026E-02
  0.2355      0.2377      0.1026E-02
  0.2358      0.2377      0.1105E-02
  0.2364      0.2379      0.1269E-02
  0.2375      0.2383      0.1540E-02
  0.2391      0.2389      0.1948E-02
  0.2416      0.2401      0.2550E-02
  0.2451      0.2419      0.3398E-02
  0.2497      0.2443      0.4529E-02
  0.2554      0.2475      0.5895E-02
  0.2620      0.2514      0.7339E-02
  0.2691      0.2558      0.8629E-02
  0.2764      0.2606      0.9580E-02
  0.2835      0.2655      0.1013E-01
  0.2906      0.2703      0.1091E-01
  0.2972      0.2745      0.1178E-01
  0.3027      0.2780      0.1247E-01
  0.3064      0.2805      0.1278E-01
  0.3082      0.2818      0.1276E-01
