  0.1415E-02  0.1428E-02  0.3285E-04
  0.1405E-02  0.1419E-02  0.3289E-04
  0.1384E-02  0.1403E-02  0.3333E-04
  0.1357E-02  0.1380E-02  0.3441E-04
  0.1323E-02  0.1351E-02  0.3594E-04
  0.1285E-02  0.1318E-02  0.3760E-04
  0.1245E-02  0.1281E-02  0.3916E-04
  0.1203E-02  0.1242E-02  0.4031E-04
  0.1161E-02  0.1203E-02  0.4082E-04
  0.1120E-02  0.1165E-02  0.4061E-04
  0.1082E-02  0.1129E-02  0.3989E-04
  0.1046E-02  0.1097E-02  0.3874E-04
  0.1015E-02  0.1068E-02  0.3730E-04
  0.9886E-03  0.1043E-02  0.3576E-04
  0.9670E-03  0.1023E-02  0.3431E-04
  0.9506E-03  0.1009E-02  0.3308E-04
  0.9396E-03  0.9985E-03  0.3218E-04
  0.9341E-03  0.9936E-03  0.3171E-04
  0.9341E-03  0.9936E-03  0.3171E-04
  0.9396E-03  0.9985E-03  0.3218E-04
  0.9506E-03  0.1009E-02  0.3308E-04
  0.9670E-03  0.1023E-02  0.3431E-04
  0.9886E-03  0.1043E-02  0.3576E-04
  0.1015E-02  0.1068E-02  0.3730E-04
  0.1046E-02  0.1097E-02  0.3874E-04
  0.1082E-02  0.1129E-02  0.3989E-04
  0.1120E-02  0.1165E-02  0.4061E-04
  0.1161E-02  0.1203E-02  0.4082E-04
  0.1203E-02  0.1242E-02  0.4031E-04
  0.1245E-02  0.1281E-02  0.3916E-04
  0.1285E-02  0.1318E-02  0.3760E-04
  0.1323E-02  0.1351E-02  0.3594E-04
  0.1357E-02  0.1380E-02  0.3441E-04
  0.1384E-02  0.1403E-02  0.3333E-04
  0.1405E-02  0.1419E-02  0.3289E-04
  0.1415E-02  0.1428E-02  0.3285E-04
