  0.2662E-01  0.2590E-01  0.1293E-02
  0.2641E-01  0.2578E-01  0.1224E-02
  0.2603E-01  0.2555E-01  0.1107E-02
  0.2551E-01  0.2522E-01  0.9695E-03
  0.2490E-01  0.2482E-01  0.8371E-03
  0.2425E-01  0.2435E-01  0.7204E-03
  0.2357E-01  0.2385E-01  0.6135E-03
  0.2289E-01  0.2335E-01  0.5125E-03
  0.2225E-01  0.2285E-01  0.4303E-03
  0.2165E-01  0.2239E-01  0.3675E-03
  0.2112E-01  0.2196E-01  0.3179E-03
  0.2066E-01  0.2160E-01  0.2778E-03
  0.2028E-01  0.2129E-01  0.2456E-03
  0.1996E-01  0.2104E-01  0.2195E-03
  0.1972E-01  0.2085E-01  0.1992E-03
  0.1954E-01  0.2072E-01  0.1838E-03
  0.1942E-01  0.2063E-01  0.1735E-03
  0.1937E-01  0.2058E-01  0.1682E-03
  0.1937E-01  0.2058E-01  0.1682E-03
  0.1942E-01  0.2063E-01  0.1735E-03
  0.1954E-01  0.2072E-01  0.1838E-03
  0.1972E-01  0.2085E-01  0.1992E-03
  0.1996E-01  0.2104E-01  0.2195E-03
  0.2028E-01  0.2129E-01  0.2456E-03
  0.2066E-01  0.2160E-01  0.2778E-03
  0.2112E-01  0.2196E-01  0.3179E-03
  0.2165E-01  0.2239E-01  0.3675E-03
  0.2225E-01  0.2285E-01  0.4303E-03
  0.2289E-01  0.2335E-01  0.5125E-03
  0.2357E-01  0.2385E-01  0.6135E-03
  0.2425E-01  0.2435E-01  0.7204E-03
  0.2490E-01  0.2482E-01  0.8371E-03
  0.2551E-01  0.2522E-01  0.9695E-03
  0.2603E-01  0.2555E-01  0.1107E-02
  0.2641E-01  0.2578E-01  0.1224E-02
  0.2662E-01  0.2590E-01  0.1293E-02
