  0.4196E-02  0.3432E-02  0.9852E-03
  0.4187E-02  0.3402E-02  0.1015E-02
  0.4190E-02  0.3343E-02  0.1090E-02
  0.4190E-02  0.3261E-02  0.1190E-02
  0.4128E-02  0.3159E-02  0.1247E-02
  0.3969E-02  0.3045E-02  0.1218E-02
  0.3735E-02  0.2926E-02  0.1115E-02
  0.3451E-02  0.2809E-02  0.9595E-03
  0.3181E-02  0.2698E-02  0.8083E-03
  0.2937E-02  0.2599E-02  0.6701E-03
  0.2726E-02  0.2514E-02  0.5483E-03
  0.2548E-02  0.2446E-02  0.4432E-03
  0.2403E-02  0.2393E-02  0.3544E-03
  0.2287E-02  0.2355E-02  0.2812E-03
  0.2200E-02  0.2329E-02  0.2229E-03
  0.2137E-02  0.2313E-02  0.1794E-03
  0.2096E-02  0.2304E-02  0.1503E-03
  0.2076E-02  0.2300E-02  0.1358E-03
  0.2076E-02  0.2300E-02  0.1358E-03
  0.2096E-02  0.2304E-02  0.1503E-03
  0.2137E-02  0.2313E-02  0.1794E-03
  0.2200E-02  0.2329E-02  0.2229E-03
  0.2287E-02  0.2355E-02  0.2812E-03
  0.2403E-02  0.2393E-02  0.3544E-03
  0.2548E-02  0.2446E-02  0.4432E-03
  0.2726E-02  0.2514E-02  0.5483E-03
  0.2937E-02  0.2599E-02  0.6701E-03
  0.3181E-02  0.2698E-02  0.8083E-03
  0.3451E-02  0.2809E-02  0.9595E-03
  0.3735E-02  0.2926E-02  0.1115E-02
  0.3969E-02  0.3045E-02  0.1218E-02
  0.4128E-02  0.3159E-02  0.1247E-02
  0.4190E-02  0.3261E-02  0.1190E-02
  0.4190E-02  0.3343E-02  0.1090E-02
  0.4187E-02  0.3402E-02  0.1015E-02
  0.4196E-02  0.3432E-02  0.9852E-03
