  0.1378E-01  0.1284E-01  0.2343E-03
  0.1365E-01  0.1274E-01  0.2363E-03
  0.1339E-01  0.1254E-01  0.2410E-03
  0.1303E-01  0.1227E-01  0.2411E-03
  0.1260E-01  0.1193E-01  0.2451E-03
  0.1213E-01  0.1156E-01  0.2430E-03
  0.1163E-01  0.1116E-01  0.2378E-03
  0.1115E-01  0.1077E-01  0.2259E-03
  0.1069E-01  0.1040E-01  0.2100E-03
  0.1028E-01  0.1007E-01  0.1913E-03
  0.9928E-02  0.9785E-02  0.1716E-03
  0.9634E-02  0.9553E-02  0.1523E-03
  0.9402E-02  0.9373E-02  0.1344E-03
  0.9226E-02  0.9241E-02  0.1188E-03
  0.9100E-02  0.9150E-02  0.1060E-03
  0.9015E-02  0.9092E-02  0.9614E-04
  0.8964E-02  0.9058E-02  0.8955E-04
  0.8940E-02  0.9043E-02  0.8624E-04
  0.8940E-02  0.9043E-02  0.8624E-04
  0.8964E-02  0.9058E-02  0.8955E-04
  0.9015E-02  0.9092E-02  0.9614E-04
  0.9100E-02  0.9150E-02  0.1060E-03
  0.9226E-02  0.9241E-02  0.1188E-03
  0.9402E-02  0.9373E-02  0.1344E-03
  0.9634E-02  0.9553E-02  0.1523E-03
  0.9928E-02  0.9785E-02  0.1716E-03
  0.1028E-01  0.1007E-01  0.1913E-03
  0.1069E-01  0.1040E-01  0.2100E-03
  0.1115E-01  0.1077E-01  0.2259E-03
  0.1163E-01  0.1116E-01  0.2378E-03
  0.1213E-01  0.1156E-01  0.2430E-03
  0.1260E-01  0.1193E-01  0.2451E-03
  0.1303E-01  0.1227E-01  0.2411E-03
  0.1339E-01  0.1254E-01  0.2410E-03
  0.1365E-01  0.1274E-01  0.2363E-03
  0.1378E-01  0.1284E-01  0.2343E-03
