  0.2946      0.2890      0.7750E-02
  0.2935      0.2877      0.8249E-02
  0.2903      0.2852      0.8065E-02
  0.2845      0.2816      0.6718E-02
  0.2776      0.2770      0.5182E-02
  0.2703      0.2719      0.4062E-02
  0.2631      0.2663      0.3367E-02
  0.2560      0.2607      0.2893E-02
  0.2493      0.2551      0.2682E-02
  0.2433      0.2499      0.2760E-02
  0.2379      0.2452      0.2926E-02
  0.2334      0.2410      0.3279E-02
  0.2293      0.2375      0.3303E-02
  0.2255      0.2346      0.2797E-02
  0.2223      0.2324      0.2200E-02
  0.2199      0.2308      0.1696E-02
  0.2183      0.2298      0.1395E-02
  0.2176      0.2293      0.1260E-02
  0.2176      0.2293      0.1260E-02
  0.2183      0.2298      0.1395E-02
  0.2199      0.2308      0.1696E-02
  0.2223      0.2324      0.2200E-02
  0.2255      0.2346      0.2797E-02
  0.2293      0.2375      0.3303E-02
  0.2334      0.2410      0.3279E-02
  0.2379      0.2452      0.2926E-02
  0.2433      0.2499      0.2760E-02
  0.2493      0.2551      0.2682E-02
  0.2560      0.2607      0.2893E-02
  0.2631      0.2663      0.3367E-02
  0.2703      0.2719      0.4062E-02
  0.2776      0.2770      0.5182E-02
  0.2845      0.2816      0.6718E-02
  0.2903      0.2852      0.8065E-02
  0.2935      0.2877      0.8249E-02
  0.2946      0.2890      0.7750E-02
