  0.5882E-03  0.5960E-03  0.3143E-04
  0.5877E-03  0.5960E-03  0.3197E-04
  0.5871E-03  0.5960E-03  0.3314E-04
  0.5866E-03  0.5960E-03  0.3498E-04
  0.5861E-03  0.5960E-03  0.3722E-04
  0.5857E-03  0.5960E-03  0.3969E-04
  0.5851E-03  0.5960E-03  0.4200E-04
  0.5843E-03  0.5960E-03  0.4394E-04
  0.5830E-03  0.5960E-03  0.4525E-04
  0.5812E-03  0.5960E-03  0.4599E-04
  0.5791E-03  0.5960E-03  0.4603E-04
  0.5764E-03  0.5960E-03  0.4531E-04
  0.5736E-03  0.5960E-03  0.4414E-04
  0.5708E-03  0.5960E-03  0.4276E-04
  0.5682E-03  0.5960E-03  0.4138E-04
  0.5662E-03  0.5960E-03  0.4016E-04
  0.5647E-03  0.5960E-03  0.3925E-04
  0.5639E-03  0.5960E-03  0.3876E-04
  0.5639E-03  0.5960E-03  0.3876E-04
  0.5647E-03  0.5960E-03  0.3925E-04
  0.5662E-03  0.5960E-03  0.4016E-04
  0.5682E-03  0.5960E-03  0.4138E-04
  0.5708E-03  0.5960E-03  0.4276E-04
  0.5736E-03  0.5960E-03  0.4414E-04
  0.5764E-03  0.5960E-03  0.4531E-04
  0.5791E-03  0.5960E-03  0.4603E-04
  0.5812E-03  0.5960E-03  0.4599E-04
  0.5830E-03  0.5960E-03  0.4525E-04
  0.5843E-03  0.5960E-03  0.4394E-04
  0.5851E-03  0.5960E-03  0.4200E-04
  0.5857E-03  0.5960E-03  0.3969E-04
  0.5861E-03  0.5960E-03  0.3722E-04
  0.5866E-03  0.5960E-03  0.3498E-04
  0.5871E-03  0.5960E-03  0.3314E-04
  0.5877E-03  0.5960E-03  0.3197E-04
  0.5882E-03  0.5960E-03  0.3143E-04
