  0.6795E-01  0.6115E-01  0.3174E-02
  0.6805E-01  0.6115E-01  0.3432E-02
  0.6807E-01  0.6115E-01  0.3736E-02
  0.6754E-01  0.6115E-01  0.3593E-02
  0.6644E-01  0.6115E-01  0.2969E-02
  0.6527E-01  0.6115E-01  0.2313E-02
  0.6435E-01  0.6115E-01  0.1925E-02
  0.6358E-01  0.6115E-01  0.1677E-02
  0.6297E-01  0.6115E-01  0.1574E-02
  0.6242E-01  0.6115E-01  0.1486E-02
  0.6182E-01  0.6115E-01  0.1304E-02
  0.6120E-01  0.6115E-01  0.1060E-02
  0.6064E-01  0.6115E-01  0.8215E-03
  0.6019E-01  0.6115E-01  0.6376E-03
  0.5985E-01  0.6115E-01  0.5087E-03
  0.5961E-01  0.6115E-01  0.4232E-03
  0.5945E-01  0.6115E-01  0.3708E-03
  0.5937E-01  0.6115E-01  0.3459E-03
  0.5937E-01  0.6115E-01  0.3459E-03
  0.5945E-01  0.6115E-01  0.3708E-03
  0.5961E-01  0.6115E-01  0.4232E-03
  0.5985E-01  0.6115E-01  0.5087E-03
  0.6019E-01  0.6115E-01  0.6376E-03
  0.6064E-01  0.6115E-01  0.8215E-03
  0.6120E-01  0.6115E-01  0.1060E-02
  0.6182E-01  0.6115E-01  0.1304E-02
  0.6242E-01  0.6115E-01  0.1486E-02
  0.6297E-01  0.6115E-01  0.1574E-02
  0.6358E-01  0.6115E-01  0.1677E-02
  0.6435E-01  0.6115E-01  0.1925E-02
  0.6527E-01  0.6115E-01  0.2313E-02
  0.6644E-01  0.6115E-01  0.2969E-02
  0.6754E-01  0.6115E-01  0.3593E-02
  0.6807E-01  0.6115E-01  0.3736E-02
  0.6805E-01  0.6115E-01  0.3432E-02
  0.6795E-01  0.6115E-01  0.3174E-02
