  0.1431E-02  0.1413E-02  0.3499E-04
  0.1428E-02  0.1413E-02  0.3556E-04
  0.1423E-02  0.1413E-02  0.3655E-04
  0.1417E-02  0.1413E-02  0.3783E-04
  0.1410E-02  0.1413E-02  0.3957E-04
  0.1403E-02  0.1413E-02  0.4137E-04
  0.1396E-02  0.1413E-02  0.4281E-04
  0.1388E-02  0.1413E-02  0.4360E-04
  0.1381E-02  0.1413E-02  0.4366E-04
  0.1373E-02  0.1413E-02  0.4305E-04
  0.1366E-02  0.1413E-02  0.4184E-04
  0.1358E-02  0.1413E-02  0.4019E-04
  0.1352E-02  0.1413E-02  0.3832E-04
  0.1346E-02  0.1413E-02  0.3636E-04
  0.1341E-02  0.1413E-02  0.3452E-04
  0.1337E-02  0.1413E-02  0.3297E-04
  0.1334E-02  0.1413E-02  0.3185E-04
  0.1333E-02  0.1413E-02  0.3126E-04
  0.1333E-02  0.1413E-02  0.3126E-04
  0.1334E-02  0.1413E-02  0.3185E-04
  0.1337E-02  0.1413E-02  0.3297E-04
  0.1341E-02  0.1413E-02  0.3452E-04
  0.1346E-02  0.1413E-02  0.3636E-04
  0.1352E-02  0.1413E-02  0.3832E-04
  0.1358E-02  0.1413E-02  0.4019E-04
  0.1366E-02  0.1413E-02  0.4184E-04
  0.1373E-02  0.1413E-02  0.4305E-04
  0.1381E-02  0.1413E-02  0.4366E-04
  0.1388E-02  0.1413E-02  0.4360E-04
  0.1396E-02  0.1413E-02  0.4281E-04
  0.1403E-02  0.1413E-02  0.4137E-04
  0.1410E-02  0.1413E-02  0.3957E-04
  0.1417E-02  0.1413E-02  0.3783E-04
  0.1423E-02  0.1413E-02  0.3655E-04
  0.1428E-02  0.1413E-02  0.3556E-04
  0.1431E-02  0.1413E-02  0.3499E-04
