  0.1155E-02  0.1096E-02  0.1209E-03
  0.1150E-02  0.1096E-02  0.1188E-03
  0.1143E-02  0.1096E-02  0.1166E-03
  0.1138E-02  0.1096E-02  0.1175E-03
  0.1134E-02  0.1096E-02  0.1206E-03
  0.1124E-02  0.1096E-02  0.1194E-03
  0.1103E-02  0.1096E-02  0.1062E-03
  0.1082E-02  0.1096E-02  0.9331E-04
  0.1065E-02  0.1096E-02  0.8401E-04
  0.1051E-02  0.1096E-02  0.7691E-04
  0.1039E-02  0.1096E-02  0.7121E-04
  0.1028E-02  0.1096E-02  0.6646E-04
  0.1019E-02  0.1096E-02  0.6244E-04
  0.1012E-02  0.1096E-02  0.5919E-04
  0.1006E-02  0.1096E-02  0.5656E-04
  0.1002E-02  0.1096E-02  0.5463E-04
  0.9986E-03  0.1096E-02  0.5333E-04
  0.9971E-03  0.1096E-02  0.5268E-04
  0.9971E-03  0.1096E-02  0.5268E-04
  0.9986E-03  0.1096E-02  0.5333E-04
  0.1002E-02  0.1096E-02  0.5463E-04
  0.1006E-02  0.1096E-02  0.5656E-04
  0.1012E-02  0.1096E-02  0.5919E-04
  0.1019E-02  0.1096E-02  0.6244E-04
  0.1028E-02  0.1096E-02  0.6646E-04
  0.1039E-02  0.1096E-02  0.7121E-04
  0.1051E-02  0.1096E-02  0.7691E-04
  0.1065E-02  0.1096E-02  0.8401E-04
  0.1082E-02  0.1096E-02  0.9331E-04
  0.1103E-02  0.1096E-02  0.1062E-03
  0.1124E-02  0.1096E-02  0.1194E-03
  0.1134E-02  0.1096E-02  0.1206E-03
  0.1138E-02  0.1096E-02  0.1175E-03
  0.1143E-02  0.1096E-02  0.1166E-03
  0.1150E-02  0.1096E-02  0.1188E-03
  0.1155E-02  0.1096E-02  0.1209E-03
