  0.1190E-01  0.1142E-01  0.1142E-02
  0.1169E-01  0.1136E-01  0.1051E-02
  0.1151E-01  0.1126E-01  0.1082E-02
  0.1153E-01  0.1115E-01  0.1341E-02
  0.1057E-01  0.1105E-01  0.6006E-03
  0.1011E-01  0.1100E-01  0.2986E-03
  0.9904E-02  0.1098E-01  0.1988E-03
  0.9803E-02  0.1098E-01  0.1551E-03
  0.9766E-02  0.1099E-01  0.1412E-03
  0.9766E-02  0.1099E-01  0.1412E-03
  0.9803E-02  0.1098E-01  0.1551E-03
  0.9904E-02  0.1098E-01  0.1988E-03
  0.1011E-01  0.1100E-01  0.2986E-03
  0.1057E-01  0.1105E-01  0.6006E-03
  0.1153E-01  0.1115E-01  0.1341E-02
  0.1151E-01  0.1126E-01  0.1082E-02
  0.1169E-01  0.1136E-01  0.1051E-02
  0.1190E-01  0.1142E-01  0.1142E-02
