  0.7825E-02  0.7967E-02  0.6504E-03
  0.7798E-02  0.7962E-02  0.6326E-03
  0.7751E-02  0.7954E-02  0.6017E-03
  0.7691E-02  0.7943E-02  0.5627E-03
  0.7628E-02  0.7930E-02  0.5228E-03
  0.7570E-02  0.7918E-02  0.4875E-03
  0.7522E-02  0.7907E-02  0.4590E-03
  0.7488E-02  0.7900E-02  0.4394E-03
  0.7470E-02  0.7896E-02  0.4295E-03
  0.7470E-02  0.7896E-02  0.4295E-03
  0.7488E-02  0.7900E-02  0.4394E-03
  0.7522E-02  0.7907E-02  0.4590E-03
  0.7570E-02  0.7918E-02  0.4875E-03
  0.7628E-02  0.7930E-02  0.5228E-03
  0.7691E-02  0.7943E-02  0.5627E-03
  0.7751E-02  0.7954E-02  0.6017E-03
  0.7798E-02  0.7962E-02  0.6326E-03
  0.7825E-02  0.7967E-02  0.6504E-03
