  0.1930E-02  0.1940E-02  0.2460E-03
  0.1926E-02  0.1939E-02  0.2431E-03
  0.1917E-02  0.1938E-02  0.2377E-03
  0.1906E-02  0.1936E-02  0.2305E-03
  0.1893E-02  0.1935E-02  0.2222E-03
  0.1881E-02  0.1933E-02  0.2141E-03
  0.1870E-02  0.1931E-02  0.2071E-03
  0.1862E-02  0.1930E-02  0.2019E-03
  0.1858E-02  0.1930E-02  0.1993E-03
  0.1858E-02  0.1930E-02  0.1993E-03
  0.1862E-02  0.1930E-02  0.2019E-03
  0.1870E-02  0.1931E-02  0.2071E-03
  0.1881E-02  0.1933E-02  0.2141E-03
  0.1893E-02  0.1935E-02  0.2222E-03
  0.1906E-02  0.1936E-02  0.2305E-03
  0.1917E-02  0.1938E-02  0.2377E-03
  0.1926E-02  0.1939E-02  0.2431E-03
  0.1930E-02  0.1940E-02  0.2460E-03
