  0.6507E-03  0.5996E-03  0.1202E-03
  0.6471E-03  0.5951E-03  0.1244E-03
  0.6670E-03  0.5877E-03  0.1570E-03
  0.6651E-03  0.5799E-03  0.1690E-03
  0.6126E-03  0.5740E-03  0.1283E-03
  0.5738E-03  0.5713E-03  0.9771E-04
  0.5550E-03  0.5715E-03  0.8332E-04
  0.5475E-03  0.5732E-03  0.7752E-04
  0.5451E-03  0.5747E-03  0.7540E-04
  0.5451E-03  0.5747E-03  0.7540E-04
  0.5475E-03  0.5732E-03  0.7752E-04
  0.5550E-03  0.5715E-03  0.8332E-04
  0.5738E-03  0.5713E-03  0.9771E-04
  0.6126E-03  0.5740E-03  0.1283E-03
  0.6651E-03  0.5799E-03  0.1690E-03
  0.6670E-03  0.5877E-03  0.1570E-03
  0.6471E-03  0.5951E-03  0.1244E-03
  0.6507E-03  0.5996E-03  0.1202E-03
